,MTU (CET/CEST),Area,Actual Total Load (MW),Day-ahead Total Load Forecast (MW),start_time
7840,22/11/2024 16:00 - 22/11/2024 17:00,BZN|FR,63487.0,65400.0,2024-11-22 16:00:00
7841,22/11/2024 17:00 - 22/11/2024 18:00,BZN|FR,66713.0,67200.0,2024-11-22 17:00:00
7842,22/11/2024 18:00 - 22/11/2024 19:00,BZN|FR,70025.0,70550.0,2024-11-22 18:00:00
7843,22/11/2024 19:00 - 22/11/2024 20:00,BZN|FR,70317.0,71300.0,2024-11-22 19:00:00
7844,22/11/2024 20:00 - 22/11/2024 21:00,BZN|FR,67355.0,68050.0,2024-11-22 20:00:00
7845,22/11/2024 21:00 - 22/11/2024 22:00,BZN|FR,64495.0,64500.0,2024-11-22 21:00:00
7846,22/11/2024 22:00 - 22/11/2024 23:00,BZN|FR,65041.0,63100.0,2024-11-22 22:00:00
7847,22/11/2024 23:00 - 23/11/2024 00:00,BZN|FR,64475.0,64500.0,2024-11-22 23:00:00
7848,23/11/2024 00:00 - 23/11/2024 01:00,BZN|FR,62087.0,61250.0,2024-11-23 00:00:00
7849,23/11/2024 01:00 - 23/11/2024 02:00,BZN|FR,59696.0,58800.0,2024-11-23 01:00:00
7850,23/11/2024 02:00 - 23/11/2024 03:00,BZN|FR,58426.0,58000.0,2024-11-23 02:00:00
7851,23/11/2024 03:00 - 23/11/2024 04:00,BZN|FR,56325.0,55800.0,2024-11-23 03:00:00
7852,23/11/2024 04:00 - 23/11/2024 05:00,BZN|FR,55116.0,54400.0,2024-11-23 04:00:00
7853,23/11/2024 05:00 - 23/11/2024 06:00,BZN|FR,55974.0,54850.0,2024-11-23 05:00:00
7854,23/11/2024 06:00 - 23/11/2024 07:00,BZN|FR,57825.0,56450.0,2024-11-23 06:00:00
7855,23/11/2024 07:00 - 23/11/2024 08:00,BZN|FR,59701.0,58700.0,2024-11-23 07:00:00
7856,23/11/2024 08:00 - 23/11/2024 09:00,BZN|FR,61392.0,60550.0,2024-11-23 08:00:00
7857,23/11/2024 09:00 - 23/11/2024 10:00,BZN|FR,63201.0,62250.0,2024-11-23 09:00:00
7858,23/11/2024 10:00 - 23/11/2024 11:00,BZN|FR,63843.0,63500.0,2024-11-23 10:00:00
7859,23/11/2024 11:00 - 23/11/2024 12:00,BZN|FR,64091.0,63600.0,2024-11-23 11:00:00
7860,23/11/2024 12:00 - 23/11/2024 13:00,BZN|FR,65304.0,64500.0,2024-11-23 12:00:00
7861,23/11/2024 13:00 - 23/11/2024 14:00,BZN|FR,63367.0,64350.0,2024-11-23 13:00:00
7862,23/11/2024 14:00 - 23/11/2024 15:00,BZN|FR,60987.0,60850.0,2024-11-23 14:00:00
7863,23/11/2024 15:00 - 23/11/2024 16:00,BZN|FR,59126.0,58550.0,2024-11-23 15:00:00
7864,23/11/2024 16:00 - 23/11/2024 17:00,BZN|FR,58121.0,57000.0,2024-11-23 16:00:00
7865,23/11/2024 17:00 - 23/11/2024 18:00,BZN|FR,60159.0,58400.0,2024-11-23 17:00:00
7866,23/11/2024 18:00 - 23/11/2024 19:00,BZN|FR,62527.0,60900.0,2024-11-23 18:00:00
7867,23/11/2024 19:00 - 23/11/2024 20:00,BZN|FR,62450.0,61450.0,2024-11-23 19:00:00
7868,23/11/2024 20:00 - 23/11/2024 21:00,BZN|FR,59418.0,58650.0,2024-11-23 20:00:00
7869,23/11/2024 21:00 - 23/11/2024 22:00,BZN|FR,57020.0,56200.0,2024-11-23 21:00:00
7870,23/11/2024 22:00 - 23/11/2024 23:00,BZN|FR,57782.0,54900.0,2024-11-23 22:00:00
7871,23/11/2024 23:00 - 24/11/2024 00:00,BZN|FR,57458.0,56900.0,2024-11-23 23:00:00
7872,24/11/2024 00:00 - 24/11/2024 01:00,BZN|FR,54849.0,56150.0,2024-11-24 00:00:00
7873,24/11/2024 01:00 - 24/11/2024 02:00,BZN|FR,52260.0,53500.0,2024-11-24 01:00:00
7874,24/11/2024 02:00 - 24/11/2024 03:00,BZN|FR,50263.0,51800.0,2024-11-24 02:00:00
7875,24/11/2024 03:00 - 24/11/2024 04:00,BZN|FR,47505.0,48750.0,2024-11-24 03:00:00
7876,24/11/2024 04:00 - 24/11/2024 05:00,BZN|FR,45822.0,47100.0,2024-11-24 04:00:00
7877,24/11/2024 05:00 - 24/11/2024 06:00,BZN|FR,45724.0,46550.0,2024-11-24 05:00:00
7878,24/11/2024 06:00 - 24/11/2024 07:00,BZN|FR,46530.0,47500.0,2024-11-24 06:00:00
7879,24/11/2024 07:00 - 24/11/2024 08:00,BZN|FR,47351.0,48700.0,2024-11-24 07:00:00
7880,24/11/2024 08:00 - 24/11/2024 09:00,BZN|FR,48188.0,49500.0,2024-11-24 08:00:00
7881,24/11/2024 09:00 - 24/11/2024 10:00,BZN|FR,49670.0,51400.0,2024-11-24 09:00:00
7882,24/11/2024 10:00 - 24/11/2024 11:00,BZN|FR,50868.0,53550.0,2024-11-24 10:00:00
7883,24/11/2024 11:00 - 24/11/2024 12:00,BZN|FR,51750.0,54200.0,2024-11-24 11:00:00
7884,24/11/2024 12:00 - 24/11/2024 13:00,BZN|FR,53773.0,56600.0,2024-11-24 12:00:00
7885,24/11/2024 13:00 - 24/11/2024 14:00,BZN|FR,51831.0,56550.0,2024-11-24 13:00:00
7886,24/11/2024 14:00 - 24/11/2024 15:00,BZN|FR,48979.0,52350.0,2024-11-24 14:00:00
7887,24/11/2024 15:00 - 24/11/2024 16:00,BZN|FR,47746.0,50150.0,2024-11-24 15:00:00
7888,24/11/2024 16:00 - 24/11/2024 17:00,BZN|FR,47637.0,49100.0,2024-11-24 16:00:00
7889,24/11/2024 17:00 - 24/11/2024 18:00,BZN|FR,50556.0,50200.0,2024-11-24 17:00:00
7890,24/11/2024 18:00 - 24/11/2024 19:00,BZN|FR,54064.0,53800.0,2024-11-24 18:00:00
7891,24/11/2024 19:00 - 24/11/2024 20:00,BZN|FR,54800.0,55850.0,2024-11-24 19:00:00
7892,24/11/2024 20:00 - 24/11/2024 21:00,BZN|FR,52583.0,53250.0,2024-11-24 20:00:00
7893,24/11/2024 21:00 - 24/11/2024 22:00,BZN|FR,50560.0,50950.0,2024-11-24 21:00:00
7894,24/11/2024 22:00 - 24/11/2024 23:00,BZN|FR,50880.0,49950.0,2024-11-24 22:00:00
7895,24/11/2024 23:00 - 25/11/2024 00:00,BZN|FR,50746.0,50700.0,2024-11-24 23:00:00
7896,25/11/2024 00:00 - 25/11/2024 01:00,BZN|FR,48279.0,47950.0,2024-11-25 00:00:00
7897,25/11/2024 01:00 - 25/11/2024 02:00,BZN|FR,45804.0,45050.0,2024-11-25 01:00:00
7898,25/11/2024 02:00 - 25/11/2024 03:00,BZN|FR,44490.0,43950.0,2024-11-25 02:00:00
7899,25/11/2024 03:00 - 25/11/2024 04:00,BZN|FR,42579.0,41600.0,2024-11-25 03:00:00
7900,25/11/2024 04:00 - 25/11/2024 05:00,BZN|FR,41788.0,40300.0,2024-11-25 04:00:00
7901,25/11/2024 05:00 - 25/11/2024 06:00,BZN|FR,44105.0,42600.0,2024-11-25 05:00:00
7902,25/11/2024 06:00 - 25/11/2024 07:00,BZN|FR,49109.0,47550.0,2024-11-25 06:00:00
7903,25/11/2024 07:00 - 25/11/2024 08:00,BZN|FR,54077.0,53300.0,2024-11-25 07:00:00
7904,25/11/2024 08:00 - 25/11/2024 09:00,BZN|FR,55867.0,55800.0,2024-11-25 08:00:00
7905,25/11/2024 09:00 - 25/11/2024 10:00,BZN|FR,56765.0,56650.0,2024-11-25 09:00:00
7906,25/11/2024 10:00 - 25/11/2024 11:00,BZN|FR,57464.0,57800.0,2024-11-25 10:00:00
7907,25/11/2024 11:00 - 25/11/2024 12:00,BZN|FR,58263.0,58500.0,2024-11-25 11:00:00
7908,25/11/2024 12:00 - 25/11/2024 13:00,BZN|FR,59020.0,60650.0,2024-11-25 12:00:00
7909,25/11/2024 13:00 - 25/11/2024 14:00,BZN|FR,57581.0,61150.0,2024-11-25 13:00:00
7910,25/11/2024 14:00 - 25/11/2024 15:00,BZN|FR,56897.0,59050.0,2024-11-25 14:00:00
7911,25/11/2024 15:00 - 25/11/2024 16:00,BZN|FR,55416.0,57700.0,2024-11-25 15:00:00
7912,25/11/2024 16:00 - 25/11/2024 17:00,BZN|FR,54534.0,57050.0,2024-11-25 16:00:00
7913,25/11/2024 17:00 - 25/11/2024 18:00,BZN|FR,56713.0,58650.0,2024-11-25 17:00:00
7914,25/11/2024 18:00 - 25/11/2024 19:00,BZN|FR,59923.0,61800.0,2024-11-25 18:00:00
7915,25/11/2024 19:00 - 25/11/2024 20:00,BZN|FR,60277.0,63050.0,2024-11-25 19:00:00
7916,25/11/2024 20:00 - 25/11/2024 21:00,BZN|FR,56440.0,59250.0,2024-11-25 20:00:00
7917,25/11/2024 21:00 - 25/11/2024 22:00,BZN|FR,53179.0,55500.0,2024-11-25 21:00:00
7918,25/11/2024 22:00 - 25/11/2024 23:00,BZN|FR,53445.0,54950.0,2024-11-25 22:00:00
7919,25/11/2024 23:00 - 26/11/2024 00:00,BZN|FR,53299.0,55750.0,2024-11-25 23:00:00
7920,26/11/2024 00:00 - 26/11/2024 01:00,BZN|FR,50385.0,52650.0,2024-11-26 00:00:00
7921,26/11/2024 01:00 - 26/11/2024 02:00,BZN|FR,47999.0,50100.0,2024-11-26 01:00:00
7922,26/11/2024 02:00 - 26/11/2024 03:00,BZN|FR,47022.0,49000.0,2024-11-26 02:00:00
7923,26/11/2024 03:00 - 26/11/2024 04:00,BZN|FR,45189.0,47350.0,2024-11-26 03:00:00
7924,26/11/2024 04:00 - 26/11/2024 05:00,BZN|FR,44760.0,46650.0,2024-11-26 04:00:00
7925,26/11/2024 05:00 - 26/11/2024 06:00,BZN|FR,47336.0,48200.0,2024-11-26 05:00:00
7926,26/11/2024 06:00 - 26/11/2024 07:00,BZN|FR,52722.0,51950.0,2024-11-26 06:00:00
7927,26/11/2024 07:00 - 26/11/2024 08:00,BZN|FR,57880.0,58150.0,2024-11-26 07:00:00
7928,26/11/2024 08:00 - 26/11/2024 09:00,BZN|FR,59511.0,60100.0,2024-11-26 08:00:00
7929,26/11/2024 09:00 - 26/11/2024 10:00,BZN|FR,59666.0,60650.0,2024-11-26 09:00:00
7930,26/11/2024 10:00 - 26/11/2024 11:00,BZN|FR,59047.0,60600.0,2024-11-26 10:00:00
7931,26/11/2024 11:00 - 26/11/2024 12:00,BZN|FR,58604.0,60550.0,2024-11-26 11:00:00
7932,26/11/2024 12:00 - 26/11/2024 13:00,BZN|FR,58919.0,61200.0,2024-11-26 12:00:00
7933,26/11/2024 13:00 - 26/11/2024 14:00,BZN|FR,57668.0,61200.0,2024-11-26 13:00:00
7934,26/11/2024 14:00 - 26/11/2024 15:00,BZN|FR,56112.0,59500.0,2024-11-26 14:00:00
7935,26/11/2024 15:00 - 26/11/2024 16:00,BZN|FR,54680.0,58250.0,2024-11-26 15:00:00
7936,26/11/2024 16:00 - 26/11/2024 17:00,BZN|FR,54576.0,56700.0,2024-11-26 16:00:00
7937,26/11/2024 17:00 - 26/11/2024 18:00,BZN|FR,57840.0,58300.0,2024-11-26 17:00:00
7938,26/11/2024 18:00 - 26/11/2024 19:00,BZN|FR,61102.0,62050.0,2024-11-26 18:00:00
7939,26/11/2024 19:00 - 26/11/2024 20:00,BZN|FR,61441.0,64300.0,2024-11-26 19:00:00
7940,26/11/2024 20:00 - 26/11/2024 21:00,BZN|FR,57821.0,60800.0,2024-11-26 20:00:00
7941,26/11/2024 21:00 - 26/11/2024 22:00,BZN|FR,54735.0,57750.0,2024-11-26 21:00:00
7942,26/11/2024 22:00 - 26/11/2024 23:00,BZN|FR,54848.0,57000.0,2024-11-26 22:00:00
7943,26/11/2024 23:00 - 27/11/2024 00:00,BZN|FR,54246.0,58100.0,2024-11-26 23:00:00
7944,27/11/2024 00:00 - 27/11/2024 01:00,BZN|FR,51612.0,53450.0,2024-11-27 00:00:00
7945,27/11/2024 01:00 - 27/11/2024 02:00,BZN|FR,49198.0,50600.0,2024-11-27 01:00:00
7946,27/11/2024 02:00 - 27/11/2024 03:00,BZN|FR,48047.0,49450.0,2024-11-27 02:00:00
7947,27/11/2024 03:00 - 27/11/2024 04:00,BZN|FR,46359.0,46950.0,2024-11-27 03:00:00
7948,27/11/2024 04:00 - 27/11/2024 05:00,BZN|FR,45901.0,46050.0,2024-11-27 04:00:00
7949,27/11/2024 05:00 - 27/11/2024 06:00,BZN|FR,48417.0,47350.0,2024-11-27 05:00:00
7950,27/11/2024 06:00 - 27/11/2024 07:00,BZN|FR,53446.0,51900.0,2024-11-27 06:00:00
7951,27/11/2024 07:00 - 27/11/2024 08:00,BZN|FR,58255.0,57500.0,2024-11-27 07:00:00
7952,27/11/2024 08:00 - 27/11/2024 09:00,BZN|FR,60102.0,60000.0,2024-11-27 08:00:00
7953,27/11/2024 09:00 - 27/11/2024 10:00,BZN|FR,60211.0,60550.0,2024-11-27 09:00:00
7954,27/11/2024 10:00 - 27/11/2024 11:00,BZN|FR,60022.0,60200.0,2024-11-27 10:00:00
7955,27/11/2024 11:00 - 27/11/2024 12:00,BZN|FR,59957.0,59850.0,2024-11-27 11:00:00
7956,27/11/2024 12:00 - 27/11/2024 13:00,BZN|FR,60145.0,59950.0,2024-11-27 12:00:00
7957,27/11/2024 13:00 - 27/11/2024 14:00,BZN|FR,58768.0,59400.0,2024-11-27 13:00:00
7958,27/11/2024 14:00 - 27/11/2024 15:00,BZN|FR,57614.0,57300.0,2024-11-27 14:00:00
7959,27/11/2024 15:00 - 27/11/2024 16:00,BZN|FR,56195.0,55500.0,2024-11-27 15:00:00
7960,27/11/2024 16:00 - 27/11/2024 17:00,BZN|FR,55593.0,54350.0,2024-11-27 16:00:00
7961,27/11/2024 17:00 - 27/11/2024 18:00,BZN|FR,57889.0,56150.0,2024-11-27 17:00:00
7962,27/11/2024 18:00 - 27/11/2024 19:00,BZN|FR,61181.0,59800.0,2024-11-27 18:00:00
7963,27/11/2024 19:00 - 27/11/2024 20:00,BZN|FR,61599.0,61500.0,2024-11-27 19:00:00
7964,27/11/2024 20:00 - 27/11/2024 21:00,BZN|FR,58086.0,58500.0,2024-11-27 20:00:00
7965,27/11/2024 21:00 - 27/11/2024 22:00,BZN|FR,55090.0,55500.0,2024-11-27 21:00:00
7966,27/11/2024 22:00 - 27/11/2024 23:00,BZN|FR,55428.0,54250.0,2024-11-27 22:00:00
7967,27/11/2024 23:00 - 28/11/2024 00:00,BZN|FR,55217.0,55700.0,2024-11-27 23:00:00
7968,28/11/2024 00:00 - 28/11/2024 01:00,BZN|FR,52518.0,52550.0,2024-11-28 00:00:00
7969,28/11/2024 01:00 - 28/11/2024 02:00,BZN|FR,50193.0,50100.0,2024-11-28 01:00:00
7970,28/11/2024 02:00 - 28/11/2024 03:00,BZN|FR,49033.0,49250.0,2024-11-28 02:00:00
7971,28/11/2024 03:00 - 28/11/2024 04:00,BZN|FR,47334.0,47200.0,2024-11-28 03:00:00
7972,28/11/2024 04:00 - 28/11/2024 05:00,BZN|FR,46878.0,46500.0,2024-11-28 04:00:00
7973,28/11/2024 05:00 - 28/11/2024 06:00,BZN|FR,49482.0,48200.0,2024-11-28 05:00:00
7974,28/11/2024 06:00 - 28/11/2024 07:00,BZN|FR,54983.0,52950.0,2024-11-28 06:00:00
7975,28/11/2024 07:00 - 28/11/2024 08:00,BZN|FR,60361.0,59150.0,2024-11-28 07:00:00
7976,28/11/2024 08:00 - 28/11/2024 09:00,BZN|FR,62041.0,61400.0,2024-11-28 08:00:00
7977,28/11/2024 09:00 - 28/11/2024 10:00,BZN|FR,62189.0,62050.0,2024-11-28 09:00:00
7978,28/11/2024 10:00 - 28/11/2024 11:00,BZN|FR,61893.0,62100.0,2024-11-28 10:00:00
7979,28/11/2024 11:00 - 28/11/2024 12:00,BZN|FR,61660.0,61600.0,2024-11-28 11:00:00
7980,28/11/2024 12:00 - 28/11/2024 13:00,BZN|FR,61834.0,61500.0,2024-11-28 12:00:00
7981,28/11/2024 13:00 - 28/11/2024 14:00,BZN|FR,60200.0,61250.0,2024-11-28 13:00:00
7982,28/11/2024 14:00 - 28/11/2024 15:00,BZN|FR,58395.0,59250.0,2024-11-28 14:00:00
7983,28/11/2024 15:00 - 28/11/2024 16:00,BZN|FR,56873.0,57550.0,2024-11-28 15:00:00
7984,28/11/2024 16:00 - 28/11/2024 17:00,BZN|FR,56565.0,57050.0,2024-11-28 16:00:00
7985,28/11/2024 17:00 - 28/11/2024 18:00,BZN|FR,59613.0,59350.0,2024-11-28 17:00:00
7986,28/11/2024 18:00 - 28/11/2024 19:00,BZN|FR,62981.0,62600.0,2024-11-28 18:00:00
7987,28/11/2024 19:00 - 28/11/2024 20:00,BZN|FR,63267.0,63750.0,2024-11-28 19:00:00
7988,28/11/2024 20:00 - 28/11/2024 21:00,BZN|FR,59561.0,60050.0,2024-11-28 20:00:00
7989,28/11/2024 21:00 - 28/11/2024 22:00,BZN|FR,56594.0,56200.0,2024-11-28 21:00:00
7990,28/11/2024 22:00 - 28/11/2024 23:00,BZN|FR,57079.0,54700.0,2024-11-28 22:00:00
7991,28/11/2024 23:00 - 29/11/2024 00:00,BZN|FR,56772.0,57000.0,2024-11-28 23:00:00
7992,29/11/2024 00:00 - 29/11/2024 01:00,BZN|FR,54398.0,54800.0,2024-11-29 00:00:00
7993,29/11/2024 01:00 - 29/11/2024 02:00,BZN|FR,52337.0,52250.0,2024-11-29 01:00:00
7994,29/11/2024 02:00 - 29/11/2024 03:00,BZN|FR,51366.0,51600.0,2024-11-29 02:00:00
7995,29/11/2024 03:00 - 29/11/2024 04:00,BZN|FR,49802.0,49150.0,2024-11-29 03:00:00
7996,29/11/2024 04:00 - 29/11/2024 05:00,BZN|FR,49542.0,48350.0,2024-11-29 04:00:00
7997,29/11/2024 05:00 - 29/11/2024 06:00,BZN|FR,52429.0,50200.0,2024-11-29 05:00:00
7998,29/11/2024 06:00 - 29/11/2024 07:00,BZN|FR,57421.0,54450.0,2024-11-29 06:00:00
7999,29/11/2024 07:00 - 29/11/2024 08:00,BZN|FR,62952.0,60600.0,2024-11-29 07:00:00
8000,29/11/2024 08:00 - 29/11/2024 09:00,BZN|FR,64966.0,63300.0,2024-11-29 08:00:00
8001,29/11/2024 09:00 - 29/11/2024 10:00,BZN|FR,64697.0,64050.0,2024-11-29 09:00:00
8002,29/11/2024 10:00 - 29/11/2024 11:00,BZN|FR,63809.0,63500.0,2024-11-29 10:00:00
8003,29/11/2024 11:00 - 29/11/2024 12:00,BZN|FR,63233.0,63250.0,2024-11-29 11:00:00
8004,29/11/2024 12:00 - 29/11/2024 13:00,BZN|FR,63276.0,63400.0,2024-11-29 12:00:00
8005,29/11/2024 13:00 - 29/11/2024 14:00,BZN|FR,61078.0,62450.0,2024-11-29 13:00:00
8006,29/11/2024 14:00 - 29/11/2024 15:00,BZN|FR,58715.0,59450.0,2024-11-29 14:00:00
8007,29/11/2024 15:00 - 29/11/2024 16:00,BZN|FR,56739.0,57400.0,2024-11-29 15:00:00
8008,29/11/2024 16:00 - 29/11/2024 17:00,BZN|FR,56298.0,55900.0,2024-11-29 16:00:00
8009,29/11/2024 17:00 - 29/11/2024 18:00,BZN|FR,59675.0,58000.0,2024-11-29 17:00:00
8010,29/11/2024 18:00 - 29/11/2024 19:00,BZN|FR,62643.0,61050.0,2024-11-29 18:00:00
8011,29/11/2024 19:00 - 29/11/2024 20:00,BZN|FR,62713.0,62200.0,2024-11-29 19:00:00
8012,29/11/2024 20:00 - 29/11/2024 21:00,BZN|FR,60176.0,59400.0,2024-11-29 20:00:00
8013,29/11/2024 21:00 - 29/11/2024 22:00,BZN|FR,58041.0,56450.0,2024-11-29 21:00:00
8014,29/11/2024 22:00 - 29/11/2024 23:00,BZN|FR,58726.0,55900.0,2024-11-29 22:00:00
8015,29/11/2024 23:00 - 30/11/2024 00:00,BZN|FR,58903.0,58400.0,2024-11-29 23:00:00
8016,30/11/2024 00:00 - 30/11/2024 01:00,BZN|FR,56332.0,56100.0,2024-11-30 00:00:00
8017,30/11/2024 01:00 - 30/11/2024 02:00,BZN|FR,54156.0,53650.0,2024-11-30 01:00:00
8018,30/11/2024 02:00 - 30/11/2024 03:00,BZN|FR,52640.0,52650.0,2024-11-30 02:00:00
8019,30/11/2024 03:00 - 30/11/2024 04:00,BZN|FR,50636.0,50350.0,2024-11-30 03:00:00
8020,30/11/2024 04:00 - 30/11/2024 05:00,BZN|FR,49641.0,48850.0,2024-11-30 04:00:00
8021,30/11/2024 05:00 - 30/11/2024 06:00,BZN|FR,50481.0,49350.0,2024-11-30 05:00:00
8022,30/11/2024 06:00 - 30/11/2024 07:00,BZN|FR,52456.0,51150.0,2024-11-30 06:00:00
8023,30/11/2024 07:00 - 30/11/2024 08:00,BZN|FR,54704.0,53500.0,2024-11-30 07:00:00
8024,30/11/2024 08:00 - 30/11/2024 09:00,BZN|FR,56729.0,55550.0,2024-11-30 08:00:00
8025,30/11/2024 09:00 - 30/11/2024 10:00,BZN|FR,58760.0,57450.0,2024-11-30 09:00:00
8026,30/11/2024 10:00 - 30/11/2024 11:00,BZN|FR,59237.0,58350.0,2024-11-30 10:00:00
8027,30/11/2024 11:00 - 30/11/2024 12:00,BZN|FR,59331.0,58000.0,2024-11-30 11:00:00
8028,30/11/2024 12:00 - 30/11/2024 13:00,BZN|FR,60453.0,59000.0,2024-11-30 12:00:00
8029,30/11/2024 13:00 - 30/11/2024 14:00,BZN|FR,58542.0,58750.0,2024-11-30 13:00:00
8030,30/11/2024 14:00 - 30/11/2024 15:00,BZN|FR,55993.0,55550.0,2024-11-30 14:00:00
8031,30/11/2024 15:00 - 30/11/2024 16:00,BZN|FR,54104.0,53600.0,2024-11-30 15:00:00
8032,30/11/2024 16:00 - 30/11/2024 17:00,BZN|FR,53573.0,52100.0,2024-11-30 16:00:00
8033,30/11/2024 17:00 - 30/11/2024 18:00,BZN|FR,56483.0,53400.0,2024-11-30 17:00:00
8034,30/11/2024 18:00 - 30/11/2024 19:00,BZN|FR,59152.0,57200.0,2024-11-30 18:00:00
8035,30/11/2024 19:00 - 30/11/2024 20:00,BZN|FR,59440.0,58900.0,2024-11-30 19:00:00
8036,30/11/2024 20:00 - 30/11/2024 21:00,BZN|FR,57278.0,56750.0,2024-11-30 20:00:00
8037,30/11/2024 21:00 - 30/11/2024 22:00,BZN|FR,55765.0,54850.0,2024-11-30 21:00:00
8038,30/11/2024 22:00 - 30/11/2024 23:00,BZN|FR,56907.0,54200.0,2024-11-30 22:00:00
8039,30/11/2024 23:00 - 01/12/2024 00:00,BZN|FR,57227.0,56800.0,2024-11-30 23:00:00
8040,01/12/2024 00:00 - 01/12/2024 01:00,BZN|FR,54791.0,56050.0,2024-12-01 00:00:00
8041,01/12/2024 01:00 - 01/12/2024 02:00,BZN|FR,52805.0,54000.0,2024-12-01 01:00:00
8042,01/12/2024 02:00 - 01/12/2024 03:00,BZN|FR,51250.0,52450.0,2024-12-01 02:00:00
8043,01/12/2024 03:00 - 01/12/2024 04:00,BZN|FR,49174.0,49500.0,2024-12-01 03:00:00
8044,01/12/2024 04:00 - 01/12/2024 05:00,BZN|FR,48040.0,48150.0,2024-12-01 04:00:00
8045,01/12/2024 05:00 - 01/12/2024 06:00,BZN|FR,48415.0,47850.0,2024-12-01 05:00:00
8046,01/12/2024 06:00 - 01/12/2024 07:00,BZN|FR,49622.0,49000.0,2024-12-01 06:00:00
8047,01/12/2024 07:00 - 01/12/2024 08:00,BZN|FR,51380.0,50250.0,2024-12-01 07:00:00
8048,01/12/2024 08:00 - 01/12/2024 09:00,BZN|FR,52720.0,51250.0,2024-12-01 08:00:00
8049,01/12/2024 09:00 - 01/12/2024 10:00,BZN|FR,54479.0,53000.0,2024-12-01 09:00:00
8050,01/12/2024 10:00 - 01/12/2024 11:00,BZN|FR,56184.0,55000.0,2024-12-01 10:00:00
8051,01/12/2024 11:00 - 01/12/2024 12:00,BZN|FR,56990.0,55750.0,2024-12-01 11:00:00
8052,01/12/2024 12:00 - 01/12/2024 13:00,BZN|FR,58828.0,57600.0,2024-12-01 12:00:00
8053,01/12/2024 13:00 - 01/12/2024 14:00,BZN|FR,56227.0,57250.0,2024-12-01 13:00:00
8054,01/12/2024 14:00 - 01/12/2024 15:00,BZN|FR,53275.0,53150.0,2024-12-01 14:00:00
8055,01/12/2024 15:00 - 01/12/2024 16:00,BZN|FR,51615.0,51150.0,2024-12-01 15:00:00
8056,01/12/2024 16:00 - 01/12/2024 17:00,BZN|FR,50991.0,50250.0,2024-12-01 16:00:00
8057,01/12/2024 17:00 - 01/12/2024 18:00,BZN|FR,53650.0,52050.0,2024-12-01 17:00:00
8058,01/12/2024 18:00 - 01/12/2024 19:00,BZN|FR,56842.0,55750.0,2024-12-01 18:00:00
8059,01/12/2024 19:00 - 01/12/2024 20:00,BZN|FR,57739.0,57900.0,2024-12-01 19:00:00
8060,01/12/2024 20:00 - 01/12/2024 21:00,BZN|FR,55771.0,55800.0,2024-12-01 20:00:00
8061,01/12/2024 21:00 - 01/12/2024 22:00,BZN|FR,53723.0,53950.0,2024-12-01 21:00:00
8062,01/12/2024 22:00 - 01/12/2024 23:00,BZN|FR,54059.0,53300.0,2024-12-01 22:00:00
8063,01/12/2024 23:00 - 02/12/2024 00:00,BZN|FR,53965.0,54900.0,2024-12-01 23:00:00
8064,02/12/2024 00:00 - 02/12/2024 01:00,BZN|FR,51572.0,53450.0,2024-12-02 00:00:00
8065,02/12/2024 01:00 - 02/12/2024 02:00,BZN|FR,49347.0,50850.0,2024-12-02 01:00:00
8066,02/12/2024 02:00 - 02/12/2024 03:00,BZN|FR,48293.0,49700.0,2024-12-02 02:00:00
8067,02/12/2024 03:00 - 02/12/2024 04:00,BZN|FR,46364.0,47700.0,2024-12-02 03:00:00
8068,02/12/2024 04:00 - 02/12/2024 05:00,BZN|FR,45814.0,46350.0,2024-12-02 04:00:00
8069,02/12/2024 05:00 - 02/12/2024 06:00,BZN|FR,48569.0,48550.0,2024-12-02 05:00:00
8070,02/12/2024 06:00 - 02/12/2024 07:00,BZN|FR,53964.0,53600.0,2024-12-02 06:00:00
8071,02/12/2024 07:00 - 02/12/2024 08:00,BZN|FR,58752.0,59300.0,2024-12-02 07:00:00
8072,02/12/2024 08:00 - 02/12/2024 09:00,BZN|FR,60582.0,62150.0,2024-12-02 08:00:00
8073,02/12/2024 09:00 - 02/12/2024 10:00,BZN|FR,60605.0,62750.0,2024-12-02 09:00:00
8074,02/12/2024 10:00 - 02/12/2024 11:00,BZN|FR,60047.0,62900.0,2024-12-02 10:00:00
8075,02/12/2024 11:00 - 02/12/2024 12:00,BZN|FR,60537.0,62600.0,2024-12-02 11:00:00
8076,02/12/2024 12:00 - 02/12/2024 13:00,BZN|FR,61060.0,63500.0,2024-12-02 12:00:00
8077,02/12/2024 13:00 - 02/12/2024 14:00,BZN|FR,59960.0,63450.0,2024-12-02 13:00:00
8078,02/12/2024 14:00 - 02/12/2024 15:00,BZN|FR,58267.0,61300.0,2024-12-02 14:00:00
8079,02/12/2024 15:00 - 02/12/2024 16:00,BZN|FR,56898.0,59650.0,2024-12-02 15:00:00
8080,02/12/2024 16:00 - 02/12/2024 17:00,BZN|FR,56588.0,58350.0,2024-12-02 16:00:00
8081,02/12/2024 17:00 - 02/12/2024 18:00,BZN|FR,59106.0,59950.0,2024-12-02 17:00:00
8082,02/12/2024 18:00 - 02/12/2024 19:00,BZN|FR,62346.0,63500.0,2024-12-02 18:00:00
8083,02/12/2024 19:00 - 02/12/2024 20:00,BZN|FR,62866.0,65350.0,2024-12-02 19:00:00
